CustomerID,Title,FirstInitial,Surname,Age,Location,OccupationType,Industry,YearsInCurrentEmployment,NumPreviousEmployments,TotalIncome,TaxableIncome,TaxPaid,EffectiveTaxRate,UnionSubs,Fraud
221,Mr.,S,Fleming,54,Connacht,Self-Employed,Agriculture,27.15,2,59141.47,56949.29,16461.21,0.278336166,No,No
222,Ms.,A,Wright,35,Munster,Employed,IT,7.24,8,36292.72,33487.44,6841.85,0.188518524,No,No
223,Mrs.,G,Craig,27,Leinster (Other),Employed,Finance,1.98,9,78708.18,73333.08,23178.56,0.294487307,No,No
224,Mr.,T,Stevenson,,Leinster (Other),Employed,Retail,4.15,1,34041.05,32310.91,6462.18,0.18983492,No,No
225,Mr.,K,Ritchie,30,Dublin,Casual,Agriculture,4.15,6,49476.37,43653.09,11009.77,0.222525824,No,No
226,Ms.,P,Munro,45,Connacht,Self-Employed,Agriculture,17.72,2,15371.35,13993.92,2798.78,0.182077696,,Yes
227,Mrs.,J,Watson,37,Leinster (Other),Employed,Public Sector,9.57,2,39499.81,33841.58,6987.05,0.176888193,,No
228,Mr.,T,Pickering,35,Connacht,Employed,Public Sector,7.04,2,49865.76,45777.63,11880.83,0.23825627,Yes,No
229,Mrs.,P,McMillan,43,Dublin,Self-Employed,Agriculture,15.91,2,23151.15,22496.46,4499.29,0.194344125,No,No
230,Mr.,H,Gibson,56,Dublin,Employed,Professional,22.93,3,50426.76,49074.46,13232.53,0.262410871,No,No
231,Ms.,S,Smith,46,Connacht,Self-Employed,Professional,20.3,0,51938.14,49191.62,13280.56,0.255699569,No,No
232,Mr.,S,Jones,28,Dublin,Employed,IT,3.17,3,54508.94,48373.76,12945.24,0.237488383,No,No
233,Mr.,M,Scott,33,Leinster (Other),Employed,Retail,7.08,2,66091.75,59853.11,17651.78,0.267079931,Yes,No
234,Mrs.,I,Maclean,41,Leinster (Other),Employed,Transport,12.53,3,24628.55,22896.28,4579.26,0.185932992,No,No
235,Mr.,J,Dennis,36,Dublin,Employed,Public Sector,11.58,2,52766.85,42638.35,10593.72,0.200764685,Yes,Yes
236,Mrs.,L,Boyle,37,Munster,Self-Employed,Finance,5.84,5,75871.17,69006.15,21404.52,0.282116646,No,Yes
237,Ms.,M,Henderson,39,Leinster (Other),Employed,Public Sector,8.96,2,23614.54,20575.57,4115.11,0.174261705,Yes,No
238,Mr.,L,Dawson,40,Munster,Self-Employed,Construction,1.35,8,27038.26,25614.8,5122.96,0.189470772,No,Yes
239,Mrs.,A,Vincent,43,Leinster (Other),Employed,Construction,17.04,3,36175.98,32331.46,6466.29,0.1787454,Yes,No
240,Mr.,L,Gardner,38,Leinster (Other),Self-Employed,Construction,0.8,10,25279.45,23304.5,4660.9,0.184375056,No,Yes
241,Mr.,K,Iqbal,52,Leinster (Other),Employed,IT,18.37,3,61977.43,60632.3,17971.24,0.289964266,No,Yes
242,Mr.,L,Jones,33,Dublin,Self-Employed,Public Sector,6.78,2,24438.18,22090.86,4418.17,0.18078965,,No
243,Mrs.,A,Dodd,35,Munster,Casual,Construction,2.06,6,35733.35,33436.08,6820.79,0.190880228,No,No
244,Mr.,K,Allan,35,Connacht,Employed,Public Sector,10.89,3,52946.67,47925.44,12761.43,0.241024223,Yes,No
245,Mr.,C,Johnston,25,Dublin,Employed,IT,,3,65395.34,55780.06,15981.82,0.24438775,No,No
246,Mr.,I,Stewart,24,Leinster (Other),Casual,IT,2.18,8,39496.8,33964.09,7037.28,0.178173422,No,No
247,Mr.,G,Anderson,31,Dublin,Self-Employed,Construction,2.05,8,42246.17,40602.98,9759.22,0.231008397,No,No
248,Ms.,A,Crawford,47,Connacht,Employed,Public Sector,18.22,1,55631.51,50444.07,13794.07,0.247954262,Yes,No
249,Mr.,J,Millar,45,Connacht,Self-Employed,Transport,,2,28114.89,24886.08,4977.22,0.177031459,No,Yes
250,Mr.,K,Allan,46,Connacht,Self-Employed,Transport,18.74,2,21509.47,20987.99,4197.6,0.195151252,No,Yes
251,Ms.,H,Boyle,38,Munster,Employed,Public Sector,13.33,2,25891.91,24003.66,4800.73,0.185414286,No,No
252,Mr.,C,Hart,,Dublin,Self-Employed,Agriculture,0.23,4,54748.56,49217.56,13291.2,0.242768029,No,No
253,Mr.,D,Bell,35,Leinster (Other),Employed,Construction,8.83,2,33825.78,29568.16,5913.63,0.174826124,Yes,No
254,Mrs.,L,Simpson,34,Connacht,Casual,IT,4.71,2,74472.96,72091.54,22669.53,0.304399476,No,No
255,Mrs.,K,Reynolds,56,Munster,Employed,Professional,26.9,4,55826.4,51434.8,14200.27,0.254364781,No,No
256,Ms.,T,Morrison,39,Leinster (Other),Employed,Public Sector,10.17,2,35606.68,31524.75,6304.95,0.177072111,Yes,No
257,Mr.,E,Graham,26,Dublin,Employed,IT,1.73,4,66673.79,64054.7,19374.43,0.290585401,No,No
258,Ms.,A,Goddard,37,Dublin,Self-Employed,Construction,2,8,30038.47,26610.01,5322,0.177172805,No,Yes
259,Ms.,L,Walker,38,Leinster (Other),Casual,Public Sector,9.34,2,34545.32,33476.53,6837.38,0.197924929,Yes,No
260,Mr.,G,Cunningham,40,Munster,Employed,Public Sector,15.58,2,29761.69,28574.14,5714.83,0.192019674,Yes,No
261,Mr.,L,Richards,21,Dublin,Self-Employed,Finance,1.36,4,40942.28,37417.68,8453.25,0.206467495,No,Yes
262,Mr.,L,Mitchell,30,Leinster (Other),Employed,Finance,2.76,6,49883.29,46159.37,12037.34,0.241310066,No,No
263,Mr.,J,Kennedy,45,Dublin,Self-Employed,Construction,2.38,9,28884.55,28327.66,5665.53,0.196143959,No,No
264,Mr.,E,Stewart,43,Connacht,Casual,Agriculture,17.44,3,22119.97,21991.63,4398.33,0.198839781,No,No
265,Mr.,F,Gibson,45,Leinster (Other),Self-Employed,Professional,19.8,6,58277.18,57950.28,16871.61,0.289506287,No,No
266,Mr.,I,Shaw,31,Connacht,Employed,Finance,2.92,3,43558.64,37747.13,8588.32,0.197166854,No,No
267,Mr.,L,Norton,22,Munster,Employed,Public Sector,1.36,6,100381.68,88432.19,29369.2,0.292575299,No,No
268,Mr.,R,Allan,24,Leinster (Other),Employed,Finance,1.55,5,39752.47,38566.03,8924.07,0.224490956,No,No
269,Ms.,C,Jones,41,Leinster (Other),Employed,Retail,15.98,2,91913.49,79922.36,25880.17,0.281570964,Yes,No
270,Mr.,B,Duncan,31,Dublin,Employed,Finance,5.12,6,35076.42,33121.01,6691.61,0.190772319,No,No
271,Mr.,T,Johnston,31,Dublin,Employed,Finance,5.29,5,52622.71,48676.64,13069.42,0.248360831,,No
272,Mr.,K,Hay,49,Dublin,Self-Employed,Agriculture,26.45,2,50076.81,44750.59,11459.74,0.228843251,No,Yes
273,Mr.,A,Page,43,Leinster (Other),Employed,Transport,12.15,1,53809.84,48294.45,12912.72,0.239969493,Yes,No
274,Mr.,C,Christie,40,Leinster (Other),Self-Employed,Agriculture,15.56,2,19489.72,19316.84,3863.37,0.198226039,No,No
275,Mr.,J,Houghton,39,Munster,Self-Employed,Agriculture,15.83,2,22638.31,22436.89,4487.38,0.198220627,No,No
276,Mrs.,F,Millar,29,Leinster (Other),Employed,Finance,3.53,6,64264.45,54853.34,15601.87,0.24277606,No,No
277,Mrs.,A,Elliott,47,Munster,Employed,Public Sector,15.1,3,22214.8,19292.93,3858.59,0.173694564,Yes,No
278,Mr.,F,Talbot,35,Dublin,Employed,Public Sector,8.33,2,32068.36,27345.86,5469.17,0.170547231,Yes,No
279,Mrs.,M,McDonald,42,Dublin,Employed,Public Sector,11.34,2,21714.73,19616.94,3923.39,0.180678737,Yes,No
280,Mrs.,L,Weston,36,Dublin,Self-Employed,Public Sector,9.22,3,45546.54,42051.22,10353,0.22730596,Yes,No
281,Ms.,M,Kerr,35,Leinster (Other),Employed,Public Sector,8.22,2,65956.01,63591.13,19184.36,0.290865988,Yes,No
282,Mrs.,M,Reid,52,Dublin,Employed,Retail,15.74,3,45036.8,40130.31,9565.43,0.212391422,Yes,No
283,Ms.,C,Brown,40,Munster,Employed,Public Sector,12.51,2,30749.1,26766.92,5353.38,0.174098754,Yes,No
284,Mrs.,D,MacDonald,45,Dublin,Self-Employed,Public Sector,2.92,8,24043.81,22072.71,4414.54,0.183604013,No,Yes
285,Ms.,E,Savage,48,Munster,Self-Employed,Construction,23.91,2,27400.16,26309.34,5261.87,0.19203793,Yes,Yes
286,Mrs.,E,McKay,38,Dublin,Employed,Public Sector,11.94,1,33133.52,31847.09,6369.42,0.192234933,Yes,No
287,Mr.,H,Brown,44,Munster,Self-Employed,Agriculture,18.56,2,13084.91,12119.78,2423.96,0.185248504,No,Yes
288,Ms.,E,Shaw,52,Connacht,Self-Employed,Transport,23.54,2,36585.33,32404.95,6480.99,0.177147234,No,Yes
289,Mrs.,C,Thompson,35,Leinster (Other),Employed,Public Sector,8.5,2,56860.14,51090.58,14059.14,0.247258273,Yes,No
290,Mr.,C,Stevenson,32,Leinster (Other),Employed,IT,4.37,7,33901.4,29750.3,5950.06,0.175510746,No,No
291,Ms.,A,Schofield,47,Connacht,Self-Employed,Professional,18.19,4,74467.65,73196.37,23122.51,0.310504091,No,No
292,Mr.,C,Craig,28,Dublin,Casual,IT,,3,80834.93,74445.53,23634.67,0.292381895,No,No
293,Mr.,R,King,44,Munster,Self-Employed,Transport,2.8,10,24702.72,23993.66,4798.73,0.194259175,,No
294,Ms.,M,Porter,54,Leinster (Other),Self-Employed,Agriculture,,2,20935.06,18958.52,3791.7,0.181117226,No,Yes
295,Mrs.,C,Muir,37,Connacht,Casual,Construction,1.18,7,62345.42,58958.4,17284.94,0.277244744,No,No
296,Mr.,A,Wilson,29,Dublin,Employed,IT,6.03,4,36308.39,31339.97,6267.99,0.172632,No,No
297,Mr.,E,Baldwin,46,Connacht,Self-Employed,Agriculture,26.96,2,34936.93,33390.52,6802.11,0.194696844,No,Yes
298,Ms.,B,Cunningham,34,Dublin,Self-Employed,Public Sector,9.81,2,60042.18,56599.35,16317.73,0.271771112,Yes,No
299,Mrs.,M,Barnett,39,Leinster (Other),Self-Employed,Retail,1.02,10,19728.96,18435.72,3687.14,0.18688973,No,No
300,Mr.,E,Carroll,47,Leinster (Other),Employed,Public Sector,16.71,2,31056.47,28223.61,5644.72,0.181756652,Yes,No
301,Mr.,J,Henderson,39,Connacht,Employed,Public Sector,10.02,3,40258.86,34850.25,7400.6,0.183825374,Yes,No
302,Mr.,H,McKenzie,55,Connacht,Self-Employed,Agriculture,31.96,2,20327.16,19156.27,3831.25,0.188479355,No,Yes
303,Mrs.,B,Sutherland,43,Connacht,Self-Employed,Transport,0.95,12,22406.79,19974.8,3994.96,0.178292384,No,Yes
304,Mr.,R,Duncan,26,Dublin,Casual,Finance,3.03,5,61344.63,54908.66,15624.55,0.254701186,No,No
305,Mr.,R,Munro,44,Leinster (Other),Employed,Professional,17.48,3,35428.65,31356.82,6271.36,0.177013801,Yes,No
306,Ms.,C,Morris,47,Connacht,Employed,Public Sector,19.07,1,56597.25,53238.66,14939.85,0.263967772,Yes,No
307,Mr.,A,Henderson,42,Munster,Self-Employed,Construction,2.56,9,48928.95,48207.81,12877.2,0.263181613,No,No
308,Mr.,K,Taylor,43,Leinster (Other),Casual,Finance,,10,25737,24236.72,4847.34,0.188341299,,No
309,Ms.,L,Rice,30,Leinster (Other),Self-Employed,Finance,4.7,5,68167.07,59887.37,17665.82,0.25915475,No,No
310,Ms.,W,Boyle,43,Dublin,Employed,Public Sector,15.84,2,43005.14,37827.54,8621.29,0.200471153,Yes,No
311,Mr.,K,Kaur,43,Dublin,Employed,Public Sector,11.98,2,64984.6,56020.49,16080.4,0.247449396,Yes,No
312,Ms.,M,Ahmed,51,Leinster (Other),Casual,Agriculture,29.23,2,24748.84,23773.45,4754.69,0.192117691,No,No
313,Mr.,S,Anderson,20,Dublin,Casual,Finance,0.85,0,41128.92,36739.18,8175.06,0.198766707,No,No
314,Mr.,T,Wood,37,Munster,Casual,Public Sector,8.09,2,21985.99,18798.62,3759.72,0.171005263,Yes,No
315,Mrs.,D,Docherty,30,Leinster (Other),Self-Employed,Transport,0.74,8,30196.68,28275.14,5655.03,0.187273237,,Yes
316,Mrs.,L,Fitzgerald,40,Leinster (Other),Employed,Public Sector,9.65,1,24443.47,22002.05,4400.41,0.180023949,Yes,No
317,Mrs.,E,Adams,36,Munster,Casual,Public Sector,9.62,2,40815.61,39408.35,9269.42,0.227104777,No,No
318,Mr.,O,Hay,34,Munster,Employed,Public Sector,7.97,2,49415.86,43263.32,10849.96,0.219564326,Yes,No
319,Mr.,L,Morris,37,Munster,Self-Employed,Transport,3.06,7,27066.78,25921.14,5184.23,0.191534789,No,No
320,Mrs.,O,Davis,27,Dublin,Employed,Retail,4.79,8,88599.28,82757.4,27042.53,0.305222909,No,No
321,Ms.,O,Savage,29,Dublin,Casual,Finance,2.01,3,33961.59,32174.86,6434.97,0.189477878,No,No
322,Mr.,N,Pugh,46,Dublin,Casual,Construction,4.21,5,49620.46,48120.19,12841.28,0.258790023,No,No
323,Mr.,V,Clark,35,Munster,Casual,Construction,1.35,9,32147.4,31193.57,6238.71,0.194065772,Yes,No
324,Mrs.,N,White,27,Dublin,Self-Employed,Finance,2.14,9,33014.13,30212.89,6042.58,0.183030115,No,No
325,Mr.,B,Jamieson,30,Connacht,Self-Employed,IT,3.52,4,42426.99,40417.02,9682.98,0.22822689,No,No
326,Ms.,L,Murray,40,,Employed,Retail,11.08,2,35104.75,30288.66,6057.73,0.172561548,Yes,No
327,Ms.,A,Campbell,,Munster,Employed,IT,6.58,2,63382.62,61140.71,18179.69,0.286824527,No,No
328,Mr.,M,Herbert,55,Leinster (Other),Self-Employed,Agriculture,24.51,2,18007.08,16131.5,3226.3,0.179168416,Yes,Yes
329,Mrs.,P,Burns,49,Leinster (Other),Employed,Public Sector,20.33,2,26534.75,25272.29,5054.46,0.190484553,Yes,No
330,Mr.,L,Begum,30,Connacht,Casual,Transport,,5,65657.9,61036.93,18137.14,0.27623698,No,No
331,Mr.,T,Muir,33,Dublin,Casual,Public Sector,,2,35940.93,33220.94,6732.59,0.187323756,Yes,No
332,Mr.,J,Robertson,45,Leinster (Other),Employed,Public Sector,11.33,2,29793.63,27274.34,5454.87,0.183088466,,No
333,Mrs.,A,Cooke,,Munster,Employed,Public Sector,12.72,1,36447.17,31014.71,6202.94,0.170189894,Yes,No
334,Mr.,M,Reynolds,49,Leinster (Other),Self-Employed,Agriculture,29.44,2,26236.64,25561.87,5112.37,0.194856125,No,Yes
335,Mr.,L,Reid,24,Leinster (Other),Employed,IT,2.23,2,55918.61,53406.37,15008.61,0.268400985,No,No
336,Mr.,D,Kerr,52,Leinster (Other),Employed,Public Sector,15.53,2,28757.95,27791.13,5558.23,0.193276294,Yes,No
337,Mr.,J,Hart,45,Dublin,Self-Employed,Public Sector,15.97,2,43225.87,40959.18,9905.26,0.2291512,Yes,No
338,Mr.,L,Allen,28,Leinster (Other),Employed,IT,3.92,5,39465.12,37019.12,8289.84,0.210054854,No,No
339,Mr.,M,Bartlett,37,Leinster (Other),Casual,Finance,5.31,1,47116.74,39531.02,9319.72,0.197800612,No,Yes
340,Mrs.,C,Duncan,34,Leinster (Other),Self-Employed,Construction,1.23,7,66859.31,59347.39,17444.43,0.260912504,No,Yes
341,Mr.,E,McMillan,21,Munster,Self-Employed,Finance,1.09,4,57841.3,55484.29,15860.56,0.274208221,No,No
342,Ms.,W,Young,39,Munster,Self-Employed,Agriculture,12.35,3,28340.84,24967.05,4993.41,0.17619132,No,Yes
343,Mrs.,E,Coleman,,Connacht,Self-Employed,Agriculture,,2,25836.11,25825.28,5165.06,0.199916319,No,No
344,Mr.,F,Rice,46,Leinster (Other),Employed,Public Sector,11.77,3,21111.96,18970.52,3794.1,0.1797133,Yes,No
345,Mr.,J,Henderson,39,Leinster (Other),Employed,Professional,,3,59673.23,54811.61,15584.76,0.261168366,Yes,No
346,Mr.,L,Watson,54,Dublin,Self-Employed,Professional,17.36,3,55214.54,52305.91,14557.42,0.263651929,No,Yes
347,Mr.,C,Faulkner,35,Leinster (Other),Employed,Finance,5.19,7,31065.74,28530.91,5706.18,0.183680801,No,No
348,Mr.,L,Young,25,Dublin,Employed,Finance,2.23,5,91679.1,85134.35,28017.08,0.305599422,No,No
349,Mrs.,M,Curtis,34,Leinster (Other),Employed,Public Sector,10.56,2,55161.71,51933.24,14404.63,0.26113458,Yes,No
350,Mrs.,T,Brown,37,Dublin,Employed,Public Sector,8.74,2,40460.87,36306.98,7997.86,0.197669007,Yes,No
351,Mr.,B,White,42,Leinster (Other),Casual,Construction,15.72,2,26409.25,23982.01,4796.4,0.181618183,No,No
352,Mr.,C,McIntosh,42,Dublin,Self-Employed,Agriculture,16.35,2,25821.69,23776.98,4755.4,0.184163004,Yes,Yes
353,Mr.,R,Bell,46,Leinster (Other),Employed,Public Sector,15.01,1,47009.97,41999.16,10331.66,0.219775933,Yes,No
354,Mr.,N,Osborne,44,Dublin,Casual,Construction,2.13,10,40682.56,39088.34,9138.22,0.224622541,No,No
355,Ms.,G,Robson,38,Leinster (Other),Employed,Public Sector,,2,19057.9,17557.82,3511.56,0.184257447,Yes,No
356,Mr.,M,Hunt,38,Connacht,Employed,Construction,2.83,4,41844.78,38805.67,9022.32,0.215613991,No,Yes
357,Mr.,R,Douglas,35,Dublin,Employed,Construction,3.08,7,23254.37,23031.56,4606.31,0.198083629,Yes,No
358,Mr.,A,Perkins,39,Munster,Employed,Public Sector,14.56,2,19783.89,17083.68,3416.74,0.172703144,Yes,No
359,Mrs.,S,Reid,38,Dublin,Employed,Agriculture,,2,44457.7,39479.74,9298.69,0.209158144,Yes,No
360,Mr.,Z,Weston,35,Munster,Self-Employed,Transport,2.65,4,25215.61,24718.86,4943.77,0.196059901,No,No
361,Mr.,A,Newman,44,Leinster (Other),Employed,Public Sector,11.74,2,34638.82,30332.33,6066.47,0.175135007,Yes,No
362,Mr.,Y,Craig,42,Leinster (Other),Employed,Public Sector,,2,22234.51,20735.73,4147.15,0.186518615,Yes,No
363,Ms.,T,Smith,43,Munster,Self-Employed,Construction,4.36,7,24237.55,24126.21,4825.24,0.199081178,No,No
364,Mr.,J,Porter,38,Dublin,Employed,Public Sector,9.25,2,39627.89,36132.72,7926.42,0.200021248,,No
365,Mr.,I,Reid,44,Munster,Self-Employed,Construction,4.27,2,25845.16,25420.12,5084.02,0.196710719,No,No
366,Mr.,M,Taylor,36,Connacht,Self-Employed,Transport,1.45,9,40214.59,39495.47,9305.14,0.231387166,No,No
367,Mrs.,P,Ritchie,44,Connacht,Self-Employed,Agriculture,16.16,3,27690.04,26318.06,5263.61,0.190090372,No,Yes
368,Mrs.,L,Hamilton,45,Dublin,Employed,Construction,3.9,7,43505.13,38309.37,8818.84,0.202708048,No,Yes
369,Mrs.,M,Black,35,Leinster (Other),Self-Employed,Construction,2.68,9,28461.94,27540.71,5508.14,0.193526513,No,No
370,Mr.,K,Reid,34,Leinster (Other),Employed,Public Sector,8.32,1,26073.86,25117.04,5023.41,0.192660772,Yes,No
371,Mrs.,L,Lewis,25,Dublin,Self-Employed,Finance,2.7,5,50264.56,47525.14,12597.31,0.250620119,No,No
372,Ms.,E,Henderson,36,Leinster (Other),Employed,Public Sector,15.13,2,20812.78,18274.34,3654.87,0.175607007,,No
373,Mr.,D,Reilly,44,Connacht,Self-Employed,Public Sector,17.96,2,29881.96,26674.28,5334.86,0.178531127,Yes,No
374,Ms.,S,Smith,56,Dublin,Self-Employed,Professional,29.77,5,53834.21,51553.58,14248.97,0.264682439,No,No
375,Mrs.,H,Ahmed,42,Dublin,Employed,Public Sector,9.06,2,54551.93,51485.83,14221.19,0.260690868,Yes,No
376,Mr.,A,Wilson,49,Leinster (Other),Self-Employed,Transport,25.91,2,38208.63,32819.55,6568.02,0.171898862,No,Yes
377,Mr.,N,King,38,Leinster (Other),Employed,IT,7.73,3,85758.94,79193.21,25581.22,0.298292166,No,No
378,Mr.,A,Simpson,42,Leinster (Other),Casual,Transport,2.88,4,42434.17,38741.77,8996.13,0.212002026,No,Yes
379,Mr.,M,Simpson,41,Connacht,Self-Employed,Agriculture,16.49,3,22215.76,19156.14,3831.23,0.1724555,No,Yes
380,Mr.,C,Bell,43,Munster,Self-Employed,Agriculture,24.66,2,29512.24,27970.59,5594.12,0.189552538,,Yes
381,Mrs.,F,Sinclair,43,Munster,Employed,Public Sector,,2,50404.73,47149.25,12443.19,0.246865522,Yes,No
382,Mr.,N,Hooper,30,Leinster (Other),Casual,Transport,0.94,7,47982.8,47969.01,12779.29,0.266330643,No,No
383,Mr.,M,Smith,32,Dublin,Employed,IT,4.18,5,40367.97,38724.86,8989.19,0.22268125,No,No
384,Mr.,H,Parker,50,Leinster (Other),Self-Employed,Agriculture,24.38,3,14887.13,13043.39,2608.68,0.175230551,No,Yes
385,Mr.,M,Bruce,42,Leinster (Other),Casual,Finance,10.76,2,42009.85,38174.56,8763.57,0.208607505,,No
386,Ms.,N,Sinclair,40,Dublin,Employed,Public Sector,14.24,2,38083.86,36496.82,8075.7,0.212050459,Yes,No
387,Mrs.,K,Ford,,Leinster (Other),Employed,Public Sector,0.19,2,41466.08,37554.3,8509.26,0.205210138,,No
388,Mr.,Z,Hughes,,Leinster (Other),Employed,Public Sector,11.23,2,23611.93,19828.61,3965.72,0.167954081,Yes,Yes
389,Mrs.,E,Murphy,39,Connacht,Self-Employed,Agriculture,14.63,3,13704.12,13257.58,2651.52,0.19348342,No,Yes
390,Mr.,R,Saunders,47,Connacht,Self-Employed,Transport,19.55,2,42473.94,40152.55,9574.55,0.225421753,No,No
391,Mr.,E,Burns,,Dublin,Self-Employed,Finance,4.97,5,36668.41,31987.9,6397.58,0.174471159,No,No
392,Mr.,J,MacDonald,30,Dublin,Self-Employed,Finance,5.92,6,58905.11,50348.74,13754.98,0.233510811,No,No
393,Mr.,M,McCarthy,22,Leinster (Other),Employed,Agriculture,1.74,6,68586.36,67177.96,20654.96,0.301152591,No,No
394,Ms.,B,Douglas,42,Dublin,Employed,Public Sector,13.71,2,23756.65,20264.48,4052.9,0.170600653,,No
395,Mrs.,O,Kennedy,51,Connacht,Self-Employed,Professional,22.85,5,74580.94,68036.45,21006.94,0.281666335,No,No
396,Mr.,J,Bruce,26,Dublin,Self-Employed,IT,2.09,4,66351.53,58578.13,17129.03,0.258155765,,No
397,Mrs.,A,Morton,29,Dublin,Employed,Finance,3.07,6,30235.24,29211.96,5842.39,0.193231144,No,No
398,Ms.,A,Newman,31,Leinster (Other),Employed,Agriculture,3.09,3,60716.11,55170.37,15731.85,0.259105038,No,No
399,Mrs.,K,Mitchell,39,Leinster (Other),Employed,Public Sector,,2,30280.86,26836.99,5367.4,0.177253882,Yes,No
400,Ms.,L,Clark,36,Dublin,Employed,Public Sector,,3,46610.66,40428.44,9687.66,0.207842155,Yes,No
401,Mr.,J,Russell,36,Dublin,Employed,IT,5.74,6,50550.54,45886.91,11925.63,0.235914987,No,No
402,Ms.,G,McKenzie,37,Munster,Employed,Public Sector,11.78,3,33393.23,29116.6,5823.32,0.174386245,Yes,No
403,Mrs.,L,Walker,32,Dublin,Casual,IT,3.32,3,45441.76,38105.34,8735.19,0.19222825,No,Yes
404,Mr.,K,Black,41,Dublin,Employed,Agriculture,10.27,2,44094.07,38876.34,9051.3,0.2052725,Yes,No
405,Mrs.,K,Reid,22,Munster,Employed,IT,1.2,8,61831.54,55876.48,16021.36,0.259113068,No,Yes
406,Mr.,F,McDonald,40,Munster,Self-Employed,Construction,,7,27210.39,24852.15,4970.43,0.182666621,No,Yes
407,Mr.,T,Craig,39,Dublin,Self-Employed,Construction,3.38,4,42620.8,40841.84,9857.15,0.231275574,No,Yes
408,Mr.,M,Walton,20,Leinster (Other),Self-Employed,IT,0.51,6,81957.3,72469.38,22824.45,0.278491971,No,No
409,Mr.,M,Ross,43,Dublin,Employed,Public Sector,11.71,2,31869.44,28252.1,5650.42,0.177299005,Yes,No
410,Mr.,L,Payne,51,Connacht,Self-Employed,Professional,23.76,3,63886,60087.62,17747.92,0.277806092,No,No
411,Ms.,V,Pope,37,Munster,Self-Employed,Transport,3.02,6,32174.19,31986.06,6397.21,0.198830491,No,No
412,Mr.,T,Thomson,49,Munster,Self-Employed,Agriculture,,3,32270.16,29683.96,5936.79,0.183971508,No,Yes
413,Mrs.,G,Munro,58,Munster,Employed,Professional,28.09,5,45789.96,42583.24,10571.13,0.230861307,No,No
414,Mr.,L,Millar,47,Munster,Employed,Public Sector,11.66,2,22201.08,19451.29,3890.26,0.175228412,Yes,No
415,Mr.,M,Crawford,32,Leinster (Other),Employed,Public Sector,10.22,2,28587.87,26946.02,5389.2,0.18851352,,No
416,Mr.,Z,Oliver,48,Dublin,Employed,Professional,21.97,2,53713.97,51934.51,14405.15,0.26818256,No,No
417,Mr.,B,Lyons,29,Leinster (Other),Employed,IT,,4,85381.61,82411.34,26900.65,0.315063747,No,No
418,Mr.,A,McDonald,40,Dublin,Employed,IT,14.98,3,62254.25,58568.92,17125.26,0.275085797,No,No
419,Mr.,T,Ross,39,,Self-Employed,Transport,3.62,6,37699.36,35933.06,7844.55,0.208081782,No,No
420,Mr.,T,Wallace,26,Munster,Self-Employed,Finance,,8,87073.16,81285.72,26439.15,0.303642937,No,No
421,Mrs.,N,Docherty,28,Munster,Employed,IT,2.88,6,66037.66,58056.31,16915.09,0.256143086,No,No
422,Mr.,L,Wallis,49,Connacht,Employed,Finance,14.58,1,57480.22,50251.41,13715.08,0.238605211,Yes,No
423,Mrs.,E,Slater,44,Connacht,Employed,Public Sector,12.87,2,70238.63,65920.74,20139.5,0.286729681,No,No
424,Mr.,L,Gordon,41,Connacht,Employed,Public Sector,12.5,2,21981.67,21167.21,4233.44,0.192589553,Yes,No
425,Mr.,K,Simpson,54,Connacht,Self-Employed,Professional,,3,72798.15,69214.63,21490,0.295199809,No,No
426,Mr.,J,May,39,Munster,Employed,Public Sector,12.34,2,42944.05,38330.14,8827.36,0.205554902,Yes,No
427,Mr.,S,Hughes,46,Connacht,Self-Employed,Agriculture,17.13,2,16829.47,16147.15,3229.43,0.191891367,No,No
428,Mr.,H,Barnett,42,Munster,Self-Employed,Agriculture,17,2,23021.74,21367.69,4273.54,0.185630626,No,Yes
429,Ms.,M,Martin,40,Munster,Employed,Construction,9.04,2,26152.13,25018.37,5003.67,0.191329349,Yes,No
430,Mr.,K,Gardiner,44,Leinster (Other),Casual,Transport,3.39,8,66662.15,62092.24,18569.82,0.278566173,No,No
431,Ms.,V,Frost,27,Munster,Employed,Finance,3.12,6,39715.95,36917.27,8248.08,0.207676765,No,No
432,Mrs.,L,Christie,45,Munster,Self-Employed,Agriculture,24.44,2,52770.42,48927.34,13172.21,0.249613515,No,Yes
433,Mr.,S,Campbell,43,Connacht,Employed,Public Sector,10.94,2,51385.05,49305.35,13327.19,0.259359288,Yes,No
434,Mrs.,J,Sharpe,32,Leinster (Other),Employed,Public Sector,5.8,2,31540.98,28517.99,5703.6,0.180831414,No,No
435,Mr.,E,Craig,36,Connacht,Casual,Public Sector,9.77,2,54852.5,50475.8,13807.08,0.251712866,Yes,No
